ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4
4400,22186,11316,-94,-48,-6,22982,4826,5236,-203,-42,-5,0,0,0,0,0,0,0,0,0,0,0,0
4472,21954,11566,-150,-12,-18,22846,4552,5200,-219,-61,-19,0,0,0,0,0,0,0,0,0,0,0,0
4474,21880,11696,-182,13,-21,22944,4320,5062,-186,-90,-24,0,0,0,0,0,0,0,0,0,0,0,0
4404,21648,11918,-166,40,-15,23142,4182,4996,-97,-114,-16,0,0,0,0,0,0,0,0,0,0,0,0
4080,21318,12456,-126,59,-16,23292,4212,5108,-14,-126,-5,0,0,0,0,0,0,0,0,0,0,0,0
3632,21100,12848,-56,37,-18,23404,4378,5170,43,-128,-4,0,0,0,0,0,0,0,0,0,0,0,0
3532,21130,12804,18,-15,-16,23490,4678,4968,101,-120,8,0,0,0,0,0,0,0,0,0,0,0,0
3798,21210,12416,62,-54,-23,23358,5186,5014,141,-100,37,0,0,0,0,0,0,0,0,0,0,0,0
4010,21334,12268,145,-74,-28,23252,5538,5140,88,-85,37,0,0,0,0,0,0,0,0,0,0,0,0
4304,21718,11836,165,-65,-36,23290,5434,5104,-72,-95,13,0,0,0,0,0,0,0,0,0,0,0,0
4292,22010,12002,213,-40,-12,23530,5292,5070,-151,-99,17,0,0,0,0,0,0,0,0,0,0,0,0
3926,22514,12674,247,-34,4,23570,5042,5118,-199,-77,27,0,0,0,0,0,0,0,0,0,0,0,0
3580,23394,12582,159,-67,1,23482,4564,5132,-208,-49,12,0,0,0,0,0,0,0,0,0,0,0,0
3774,23280,12056,-47,-97,-18,23404,4394,5116,-158,-32,-1,0,0,0,0,0,0,0,0,0,0,0,0
4048,22502,11936,-215,-99,-34,23346,4394,5086,-140,-35,-6,0,0,0,0,0,0,0,0,0,0,0,0
4154,21912,12040,-219,-85,-23,23444,4428,5162,-123,-58,6,0,0,0,0,0,0,0,0,0,0,0,0
3880,21552,12358,-150,-61,-37,23622,4372,5152,-89,-67,8,0,0,0,0,0,0,0,0,0,0,0,0
3646,21446,12384,-141,-86,-22,23774,4428,5066,-51,-52,4,0,0,0,0,0,0,0,0,0,0,0,0
3864,21376,12148,-116,-110,-25,23810,4444,5172,-32,-20,5,0,0,0,0,0,0,0,0,0,0,0,0
4232,21424,11980,-72,-111,-29,23630,4502,5196,-15,-5,10,0,0,0,0,0,0,0,0,0,0,0,0
4314,21464,11946,-48,-84,-25,23500,4442,5112,-9,-22,12,0,0,0,0,0,0,0,0,0,0,0,0
4118,21338,12184,-29,-55,-18,23650,4394,4944,24,-39,11,0,0,0,0,0,0,0,0,0,0,0,0
3910,21416,12390,17,-69,-17,23666,4652,5014,62,-36,17,0,0,0,0,0,0,0,0,0,0,0,0
4056,21552,12280,53,-89,-11,23676,4956,5276,45,-19,22,0,0,0,0,0,0,0,0,0,0,0,0
4194,21922,12198,47,-82,-20,23676,5084,5206,-11,-5,23,0,0,0,0,0,0,0,0,0,0,0,0
4204,21780,12166,-6,-70,-10,23714,4914,4996,-95,9,8,0,0,0,0,0,0,0,0,0,0,0,0
4076,21624,12166,-16,-68,-1,23742,4614,4948,-134,27,-4,0,0,0,0,0,0,0,0,0,0,0,0
3988,21664,12224,5,-73,-11,23592,4284,5184,-128,29,-5,0,0,0,0,0,0,0,0,0,0,0,0
4106,21874,12078,3,-74,-9,23604,4218,5206,-91,12,2,0,0,0,0,0,0,0,0,0,0,0,0
4186,21744,12162,-12,-61,-16,23706,4334,5032,-35,2,14,0,0,0,0,0,0,0,0,0,0,0,0
4088,21420,12224,-20,-53,-24,23720,4504,5102,-3,17,13,0,0,0,0,0,0,0,0,0,0,0,0
3962,21300,12310,0,-65,-16,23598,4594,5168,1,25,10,0,0,0,0,0,0,0,0,0,0,0,0
4124,21548,11936,15,-75,-17,23626,4626,5046,-4,8,13,0,0,0,0,0,0,0,0,0,0,0,0
4172,21678,12148,23,-63,-15,23754,4658,4964,-27,5,7,0,0,0,0,0,0,0,0,0,0,0,0
3956,21722,12368,27,-60,-8,23766,4622,5098,-46,17,10,0,0,0,0,0,0,0,0,0,0,0,0
3952,21838,12350,16,-64,-4,23744,4582,5144,-63,30,13,0,0,0,0,0,0,0,0,0,0,0,0
4110,21832,12226,-21,-75,-6,23620,4586,5176,-77,34,5,0,0,0,0,0,0,0,0,0,0,0,0
4170,21614,12080,-45,-72,-10,23644,4588,5162,-86,26,3,0,0,0,0,0,0,0,0,0,0,0,0
4172,21348,12054,-41,-63,-14,23630,4426,5018,-74,12,10,0,0,0,0,0,0,0,0,0,0,0,0
4160,21286,12218,3,-69,-12,23714,4386,5060,-50,11,10,0,0,0,0,0,0,0,0,0,0,0,0
4106,21630,12290,30,-74,-11,23772,4388,5058,-40,20,7,0,0,0,0,0,0,0,0,0,0,0,0
4170,21930,12118,-8,-75,-7,23688,4420,5204,-28,19,7,0,0,0,0,0,0,0,0,0,0,0,0
4140,21714,12224,-42,-60,-11,23700,4390,5156,-30,17,5,0,0,0,0,0,0,0,0,0,0,0,0
4098,21538,12294,-49,-63,-4,23706,4412,5088,-29,19,6,0,0,0,0,0,0,0,0,0,0,0,0
4092,21364,12164,-50,-66,-12,23690,4398,5090,-21,21,5,0,0,0,0,0,0,0,0,0,0,0,0
4148,21328,12162,-21,-70,-8,23682,4474,5108,-9,21,8,0,0,0,0,0,0,0,0,0,0,0,0
4260,21342,12166,7,-68,-6,23696,4590,5166,-6,15,10,0,0,0,0,0,0,0,0,0,0,0,0
4196,21332,12182,24,-63,-8,23786,4584,5064,-12,14,7,0,0,0,0,0,0,0,0,0,0,0,0
4178,21462,12194,42,-61,-6,23752,4596,5152,-27,24,3,0,0,0,0,0,0,0,0,0,0,0,0
4140,21606,12178,32,-53,-2,23688,4528,5076,-34,26,8,0,0,0,0,0,0,0,0,0,0,0,0
4110,21540,12236,28,-55,-4,23632,4482,4990,-25,21,11,0,0,0,0,0,0,0,0,0,0,0,0
4158,21498,12292,21,-57,-9,23696,4432,5096,-14,19,7,0,0,0,0,0,0,0,0,0,0,0,0
4168,21524,12262,30,-60,-6,23698,4488,5096,-19,22,2,0,0,0,0,0,0,0,0,0,0,0,0
4106,21626,12118,47,-58,-4,23690,4460,5180,-22,20,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,21742,12164,38,-54,-6,23710,4510,5172,-14,12,7,0,0,0,0,0,0,0,0,0,0,0,0
4106,21686,12212,9,-49,-8,23788,4554,5122,-10,11,12,0,0,0,0,0,0,0,0,0,0,0,0
4056,21504,12276,-18,-50,-9,23822,4522,5122,-14,22,5,0,0,0,0,0,0,0,0,0,0,0,0
4014,21332,12134,-8,-63,-8,23712,4482,5018,-22,31,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,21394,12108,40,-71,-5,23634,4482,5062,-17,25,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,21624,12228,69,-60,-5,23622,4570,5170,-18,20,1,0,0,0,0,0,0,0,0,0,0,0,0
4104,21694,12232,39,-58,-4,23694,4570,5096,-17,14,7,0,0,0,0,0,0,0,0,0,0,0,0
4194,21610,12184,3,-58,-11,23812,4546,5046,-19,16,3,0,0,0,0,0,0,0,0,0,0,0,0
4148,21368,12152,21,-59,-4,23798,4504,4948,-20,22,2,0,0,0,0,0,0,0,0,0,0,0,0
4194,21300,12028,38,-53,-9,23686,4564,5048,-20,23,4,0,0,0,0,0,0,0,0,0,0,0,0
4156,21408,12234,83,-51,-4,23668,4624,5164,-19,17,9,0,0,0,0,0,0,0,0,0,0,0,0
4080,21622,12266,122,-53,1,23716,4634,5150,-25,13,6,0,0,0,0,0,0,0,0,0,0,0,0
4138,21942,12312,62,-62,-9,23724,4584,5112,-29,17,2,0,0,0,0,0,0,0,0,0,0,0,0
4116,21966,12206,18,-66,-4,23696,4500,5076,-42,23,2,0,0,0,0,0,0,0,0,0,0,0,0
4230,21754,12088,-16,-64,-5,23752,4456,5014,-49,27,-4,0,0,0,0,0,0,0,0,0,0,0,0
4180,21512,12140,-20,-54,-11,23690,4498,5080,-45,20,-6,0,0,0,0,0,0,0,0,0,0,0,0
4128,21474,12270,17,-54,-3,23738,4510,5224,-38,12,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,21622,12160,32,-56,-7,23774,4550,5182,-28,15,-3,0,0,0,0,0,0,0,0,0,0,0,0
4072,21710,12254,13,-60,-12,23770,4558,5088,-34,22,-5,0,0,0,0,0,0,0,0,0,0,0,0
4146,21538,12136,-16,-63,-11,23704,4500,5056,-48,29,-6,0,0,0,0,0,0,0,0,0,0,0,0
4222,21466,12134,6,-62,-10,23664,4454,5176,-53,21,-3,0,0,0,0,0,0,0,0,0,0,0,0
4212,21522,12168,39,-56,-8,23770,4426,5190,-46,12,1,0,0,0,0,0,0,0,0,0,0,0,0
4060,21630,12186,41,-52,-11,23848,4452,5106,-34,11,-1,0,0,0,0,0,0,0,0,0,0,0,0
4094,21690,12172,26,-60,-10,23782,4474,5088,-41,20,-5,0,0,0,0,0,0,0,0,0,0,0,0
4060,21758,12244,10,-62,-10,23712,4436,4998,-53,33,-6,0,0,0,0,0,0,0,0,0,0,0,0
4194,21602,12120,7,-62,-8,23690,4380,5086,-46,35,-5,0,0,0,0,0,0,0,0,0,0,0,0
4186,21608,12174,-1,-58,-11,23674,4390,5158,-28,18,3,0,0,0,0,0,0,0,0,0,0,0,0
4152,21530,12300,7,-59,-10,23784,4402,5134,-10,5,4,0,0,0,0,0,0,0,0,0,0,0,0
4188,21476,12126,18,-57,-11,23826,4536,4998,-22,27,-2,0,0,0,0,0,0,0,0,0,0,0,0
4174,21544,12154,38,-51,-9,23758,4468,4986,-39,41,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,21576,12314,47,-53,-7,23636,4448,5216,-41,37,3,0,0,0,0,0,0,0,0,0,0,0,0
4220,21690,12188,36,-53,-12,23650,4430,5166,-38,23,7,0,0,0,0,0,0,0,0,0,0,0,0
4190,21612,12252,23,-50,-10,23730,4336,5122,-34,15,6,0,0,0,0,0,0,0,0,0,0,0,0
4138,21524,12160,32,-52,-9,23772,4310,4986,-16,20,4,0,0,0,0,0,0,0,0,0,0,0,0
4114,21626,12166,40,-54,-9,23720,4414,5100,1,29,8,0,0,0,0,0,0,0,0,0,0,0,0
4072,21642,12208,45,-54,-5,23648,4552,5138,-3,26,12,0,0,0,0,0,0,0,0,0,0,0,0
4176,21666,12206,55,-53,-10,23776,4586,5196,-28,8,8,0,0,0,0,0,0,0,0,0,0,0,0
4134,21696,12168,25,-56,-8,23850,4504,5064,-44,11,6,0,0,0,0,0,0,0,0,0,0,0,0
4118,21628,12194,24,-53,-7,23800,4402,5028,-47,29,6,0,0,0,0,0,0,0,0,0,0,0,0
4092,21728,12166,24,-57,-4,23680,4374,5170,-38,38,4,0,0,0,0,0,0,0,0,0,0,0,0
4102,21622,12212,15,-60,-10,23674,4402,5144,-28,29,6,0,0,0,0,0,0,0,0,0,0,0,0
4200,21608,12176,13,-58,-6,23710,4454,5166,-26,19,5,0,0,0,0,0,0,0,0,0,0,0,0
4234,21644,12182,24,-55,-4,23758,4452,5164,-23,21,6,0,0,0,0,0,0,0,0,0,0,0,0
4136,21704,12230,23,-49,-7,23774,4458,5138,-12,27,12,0,0,0,0,0,0,0,0,0,0,0,0
4046,21688,12264,18,-55,-4,23704,4404,5088,-9,36,10,0,0,0,0,0,0,0,0,0,0,0,0
4148,21588,12148,-3,-61,-9,23654,4452,5062,-19,36,-2,0,0,0,0,0,0,0,0,0,0,0,0
4176,21568,12140,30,-58,-4,23666,4482,5160,-14,22,6,0,0,0,0,0,0,0,0,0,0,0,0
4252,21706,12080,44,-51,-4,23728,4554,5228,-3,12,15,0,0,0,0,0,0,0,0,0,0,0,0
4098,21728,12256,36,-44,-6,23848,4572,5126,-9,19,11,0,0,0,0,0,0,0,0,0,0,0,0
3964,21600,12268,15,-50,-8,23810,4442,4992,-40,39,-1,0,0,0,0,0,0,0,0,0,0,0,0
4084,21518,12150,2,-60,-6,23628,4368,5066,-49,50,-2,0,0,0,0,0,0,0,0,0,0,0,0
4174,21588,12046,41,-62,-3,23532,4352,5226,-32,38,6,0,0,0,0,0,0,0,0,0,0,0,0
4214,21740,12154,60,-52,-7,23740,4414,5074,16,5,19,0,0,0,0,0,0,0,0,0,0,0,0
4084,21702,12258,38,-48,-8,23872,4496,5052,22,7,14,0,0,0,0,0,0,0,0,0,0,0,0
3968,21650,12212,24,-58,-4,23836,4558,4960,3,30,8,0,0,0,0,0,0,0,0,0,0,0,0
4088,21692,12072,36,-63,-3,23710,4648,5142,-13,42,6,0,0,0,0,0,0,0,0,0,0,0,0
4186,21778,12104,39,-54,-5,23648,4646,5112,-23,33,9,0,0,0,0,0,0,0,0,0,0,0,0
4078,21688,12326,25,-48,-4,23584,4570,5094,-33,20,10,0,0,0,0,0,0,0,0,0,0,0,0
4090,21622,12340,22,-60,-1,23722,4404,5084,-45,20,4,0,0,0,0,0,0,0,0,0,0,0,0
4116,21714,12180,34,-72,-3,23726,4360,5102,-48,30,5,0,0,0,0,0,0,0,0,0,0,0,0
4236,21838,11988,25,-67,1,23694,4290,5172,-30,36,9,0,0,0,0,0,0,0,0,0,0,0,0
4272,21814,12074,12,-44,-5,23710,4388,5156,14,25,13,0,0,0,0,0,0,0,0,0,0,0,0
3944,21676,12222,-8,-43,-6,23766,4522,4976,27,20,14,0,0,0,0,0,0,0,0,0,0,0,0
3962,21536,12244,-7,-58,-4,23758,4616,5034,16,24,12,0,0,0,0,0,0,0,0,0,0,0,0
4052,21514,12220,35,-70,-4,23618,4618,5128,-12,33,10,0,0,0,0,0,0,0,0,0,0,0,0
4248,21632,12138,49,-67,1,23602,4612,5118,-34,35,11,0,0,0,0,0,0,0,0,0,0,0,0
4236,21778,12136,35,-53,0,23584,4532,5092,-38,21,15,0,0,0,0,0,0,0,0,0,0,0,0
4132,21774,12198,20,-49,-1,23752,4520,5056,-29,5,22,0,0,0,0,0,0,0,0,0,0,0,0
4040,21700,12244,8,-51,0,23870,4536,5066,-30,7,18,0,0,0,0,0,0,0,0,0,0,0,0
4002,21658,12200,16,-59,-1,23820,4486,5126,-41,35,6,0,0,0,0,0,0,0,0,0,0,0,0
4092,21772,12134,37,-69,3,23706,4488,5124,-22,38,10,0,0,0,0,0,0,0,0,0,0,0,0
4156,21822,12130,28,-63,-1,23616,4452,5112,-14,30,9,0,0,0,0,0,0,0,0,0,0,0,0
4208,21846,12280,-4,-59,-4,23612,4500,5128,-15,21,10,0,0,0,0,0,0,0,0,0,0,0,0
4240,21678,12160,-22,-60,-1,23752,4530,5016,-7,19,13,0,0,0,0,0,0,0,0,0,0,0,0
4148,21522,12186,-9,-63,-2,23710,4596,5088,-7,27,6,0,0,0,0,0,0,0,0,0,0,0,0
4196,21548,12166,18,-63,-6,23686,4560,5168,-12,30,3,0,0,0,0,0,0,0,0,0,0,0,0
4186,21702,12076,25,-54,-5,23672,4498,5086,-15,23,6,0,0,0,0,0,0,0,0,0,0,0,0
4064,21718,12208,20,-50,-4,23762,4530,4952,-9,21,9,0,0,0,0,0,0,0,0,0,0,0,0
4040,21660,12244,10,-59,-9,23614,4502,5126,-17,31,5,0,0,0,0,0,0,0,0,0,0,0,0
4100,21638,12164,10,-66,-8,23596,4528,5102,-18,26,8,0,0,0,0,0,0,0,0,0,0,0,0
4238,21690,12112,22,-63,-7,23632,4570,5162,-12,5,14,0,0,0,0,0,0,0,0,0,0,0,0
4186,21760,12162,37,-53,-8,23886,4654,5078,-23,-1,9,0,0,0,0,0,0,0,0,0,0,0,0
4050,21780,12302,25,-50,-6,23930,4558,5036,-48,20,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,21792,12212,-3,-59,-5,23632,4508,5164,-61,41,-2,0,0,0,0,0,0,0,0,0,0,0,0
4126,21712,12210,-10,-66,-3,23514,4358,5250,-50,30,2,0,0,0,0,0,0,0,0,0,0,0,0
4240,21608,12096,-8,-65,-10,23682,4372,5126,-7,-2,6,0,0,0,0,0,0,0,0,0,0,0,0
4274,21518,12074,-9,-57,-10,23840,4460,4994,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0
4088,21528,12314,26,-53,-5,23870,4560,5038,9,19,6,0,0,0,0,0,0,0,0,0,0,0,0
4076,21728,12236,40,-60,-6,23668,4582,5148,3,31,5,0,0,0,0,0,0,0,0,0,0,0,0
4130,21836,12226,27,-57,-7,23612,4658,5246,-9,20,8,0,0,0,0,0,0,0,0,0,0,0,0
4138,21672,12118,4,-53,-5,23698,4650,5024,-12,10,10,0,0,0,0,0,0,0,0,0,0,0,0
4136,21484,12210,2,-52,-8,23780,4558,5034,-22,17,5,0,0,0,0,0,0,0,0,0,0,0,0
4116,21486,12210,33,-63,-7,23674,4568,5096,-36,27,2,0,0,0,0,0,0,0,0,0,0,0,0
4154,21702,12176,52,-61,-6,23762,4524,5140,-30,15,9,0,0,0,0,0,0,0,0,0,0,0,0
4186,21928,12068,54,-51,-4,23792,4572,5154,-22,12,7,0,0,0,0,0,0,0,0,0,0,0,0
3986,21806,12276,8,-50,-8,23764,4570,5084,-22,22,3,0,0,0,0,0,0,0,0,0,0,0,0
4024,21746,12204,-13,-63,-8,23718,4512,5136,-27,32,2,0,0,0,0,0,0,0,0,0,0,0,0
4202,21580,12120,-6,-71,-8,23646,4490,5170,-30,26,5,0,0,0,0,0,0,0,0,0,0,0,0
4308,21596,12038,9,-62,-9,23708,4448,5166,-19,10,9,0,0,0,0,0,0,0,0,0,0,0,0
4198,21644,12244,24,-48,-9,23790,4564,5074,-3,3,9,0,0,0,0,0,0,0,0,0,0,0,0
3966,21644,12304,26,-52,-5,23812,4646,5064,-5,17,7,0,0,0,0,0,0,0,0,0,0,0,0
4076,21720,12224,24,-64,-6,23670,4720,5188,-31,33,6,0,0,0,0,0,0,0,0,0,0,0,0
4162,21728,12140,19,-67,-7,23660,4618,5150,-39,20,4,0,0,0,0,0,0,0,0,0,0,0,0
4240,21640,12058,4,-59,-6,23754,4490,5060,-41,16,2,0,0,0,0,0,0,0,0,0,0,0,0
4138,21634,12146,8,-54,-6,23762,4462,5124,-34,26,4,0,0,0,0,0,0,0,0,0,0,0,0
4058,21686,12276,28,-57,-4,23756,4432,5106,-18,25,4,0,0,0,0,0,0,0,0,0,0,0,0
4124,21784,12244,25,-62,-8,23774,4526,5030,-5,14,5,0,0,0,0,0,0,0,0,0,0,0,0
4146,21756,12184,2,-60,-8,23828,4660,5114,-1,10,8,0,0,0,0,0,0,0,0,0,0,0,0
4102,21668,12144,-2,-56,-7,23834,4672,5158,-19,20,6,0,0,0,0,0,0,0,0,0,0,0,0
4040,21482,12236,9,-58,-9,23790,4658,5178,-38,31,0,0,0,0,0,0,0,0,0,0,0,0,0
4186,21576,12170,18,-64,-9,23786,4514,5120,-41,26,0,0,0,0,0,0,0,0,0,0,0,0,0
4214,21754,12144,22,-62,-6,23708,4484,5086,-34,24,-1,0,0,0,0,0,0,0,0,0,0,0,0
4142,21748,12198,8,-52,-10,23658,4420,5174,-17,21,0,0,0,0,0,0,0,0,0,0,0,0,0
4122,21656,12222,-11,-54,-10,23666,4492,5108,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0
4178,21590,12158,8,-57,-9,23704,4630,5022,8,11,7,0,0,0,0,0,0,0,0,0,0,0,0
4100,21552,12180,21,-55,-12,23792,4706,5068,-14,15,3,0,0,0,0,0,0,0,0,0,0,0,0
4098,21580,12264,29,-55,-8,23750,4628,5134,-45,22,-1,0,0,0,0,0,0,0,0,0,0,0,0
4068,21658,12206,14,-60,-11,23724,4594,5144,-54,21,1,0,0,0,0,0,0,0,0,0,0,0,0
4186,21708,12070,7,-58,-10,23790,4530,5058,-47,18,5,0,0,0,0,0,0,0,0,0,0,0,0
4120,21590,12264,25,-51,-12,23780,4484,5086,-45,29,2,0,0,0,0,0,0,0,0,0,0,0,0
4016,21704,12282,22,-60,-7,23692,4404,5168,-37,27,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,21802,12156,21,-69,-9,23716,4498,5136,-16,17,8,0,0,0,0,0,0,0,0,0,0,0,0
4206,21754,12162,0,-62,-10,23788,4504,5050,-8,15,7,0,0,0,0,0,0,0,0,0,0,0,0
4202,21566,12236,-8,-55,-9,23740,4534,5086,-8,21,7,0,0,0,0,0,0,0,0,0,0,0,0
4110,21464,12196,-4,-58,-8,23750,4594,5180,-10,20,9,0,0,0,0,0,0,0,0,0,0,0,0
4188,21536,12080,21,-60,-6,23756,4614,5118,-10,12,9,0,0,0,0,0,0,0,0,0,0,0,0
4148,21618,12184,30,-57,-8,23900,4600,5104,-21,19,4,0,0,0,0,0,0,0,0,0,0,0,0
4030,21706,12302,21,-53,-5,23830,4548,5084,-30,32,4,0,0,0,0,0,0,0,0,0,0,0,0
4040,21678,12238,13,-62,-5,23748,4510,5108,-32,37,3,0,0,0,0,0,0,0,0,0,0,0,0
4192,21652,12196,16,-63,-8,23678,4542,5184,-30,34,2,0,0,0,0,0,0,0,0,0,0,0,0
4204,21600,12212,10,-58,-7,23858,4192,5466,-15,33,3,0,0,0,0,0,0,0,0,0,0,0,0
4172,21590,12084,11,-57,-7,24058,3734,5630,41,75,-10,0,0,0,0,0,0,0,0,0,0,0,0
4116,21712,12166,31,-55,-5,23966,3630,5374,150,110,3,0,0,0,0,0,0,0,0,0,0,0,0
4092,21742,12246,18,-56,-6,23892,4120,4950,310,125,25,0,0,0,0,0,0,0,0,0,0,0,0
4092,21674,12374,0,-60,-5,23506,5328,4888,391,128,19,0,0,0,0,0,0,0,0,0,0,0,0
4206,21378,12424,25,-52,9,23258,5836,5068,285,105,28,0,0,0,0,0,0,0,0,0,0,0,0
4172,21024,12622,110,-51,46,23474,6076,4992,159,86,28,0,0,0,0,0,0,0,0,0,0,0,0
4174,21462,12316,164,-64,26,23572,6140,4884,38,99,19,0,0,0,0,0,0,0,0,0,0,0,0
4312,22102,12082,147,-58,20,23670,5902,4958,-130,136,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,22250,12292,107,-57,36,23392,5388,4996,-286,176,-7,0,0,0,0,0,0,0,0,0,0,0,0
3744,22360,12598,83,-77,42,23172,4882,5170,-346,170,-7,0,0,0,0,0,0,0,0,0,0,0,0
3692,22540,12750,24,-120,25,23248,4584,5258,-320,143,3,0,0,0,0,0,0,0,0,0,0,0,0
3850,22594,12554,-86,-160,8,23462,4288,5354,-200,134,27,0,0,0,0,0,0,0,0,0,0,0,0
3972,22412,12388,-180,-187,5,23376,4154,4938,-136,150,19,0,0,0,0,0,0,0,0,0,0,0,0
3938,22160,12232,-236,-207,-5,23180,4110,4798,-110,137,6,0,0,0,0,0,0,0,0,0,0,0,0
4050,21916,12342,-293,-231,-17,22948,3950,4946,-57,89,-1,0,0,0,0,0,0,0,0,0,0,0,0
4238,21750,12428,-303,-245,-7,22966,3932,5184,18,45,-1,0,0,0,0,0,0,0,0,0,0,0,0
4184,21470,12462,-355,-249,-19,23162,3912,5204,132,26,10,0,0,0,0,0,0,0,0,0,0,0,0
4042,20832,12760,-372,-278,-29,23412,4270,5260,244,48,7,0,0,0,0,0,0,0,0,0,0,0,0
4028,20396,12932,-300,-333,-34,23506,4844,5068,327,92,8,0,0,0,0,0,0,0,0,0,0,0,0
4010,20174,13268,-208,-379,-33,23206,5306,4920,258,127,-21,0,0,0,0,0,0,0,0,0,0,0,0
4210,20074,13290,-51,-469,-23,23030,5380,5052,150,83,-30,0,0,0,0,0,0,0,0,0,0,0,0
4222,20126,13258,9,-490,-23,23304,5248,5054,66,36,-30,0,0,0,0,0,0,0,0,0,0,0,0
4248,20268,13180,148,-583,-48,23554,5036,5060,49,40,-35,0,0,0,0,0,0,0,0,0,0,0,0
4474,20618,13316,157,-644,-83,23606,5074,5174,69,69,-33,0,0,0,0,0,0,0,0,0,0,0,0
4846,20982,13224,143,-708,-107,23602,5192,5204,77,109,-19,0,0,0,0,0,0,0,0,0,0,0,0
5170,21262,13062,144,-755,-118,23340,5280,4906,79,141,-8,0,0,0,0,0,0,0,0,0,0,0,0
5268,21328,13050,88,-795,-146,23010,5344,4828,79,119,-2,0,0,0,0,0,0,0,0,0,0,0,0
5474,21464,13022,55,-845,-154,22930,5370,5028,58,60,1,0,0,0,0,0,0,0,0,0,0,0,0
5684,21556,12984,24,-894,-151,23208,5428,5162,45,31,3,0,0,0,0,0,0,0,0,0,0,0,0
6012,21742,12980,-24,-931,-158,23226,5384,4986,26,63,5,0,0,0,0,0,0,0,0,0,0,0,0
6182,22032,12990,-89,-979,-148,23102,5316,4950,3,79,9,0,0,0,0,0,0,0,0,0,0,0,0
6552,22104,12784,-172,-1013,-148,22928,5144,5038,-15,66,12,0,0,0,0,0,0,0,0,0,0,0,0
6692,21890,12710,-251,-1033,-159,22886,5024,5010,-12,41,9,0,0,0,0,0,0,0,0,0,0,0,0
6782,21534,12980,-290,-1060,-156,23028,5074,4940,11,15,6,0,0,0,0,0,0,0,0,0,0,0,0
7004,21072,12920,-317,-1095,-162,23140,5114,5152,35,4,4,0,0,0,0,0,0,0,0,0,0,0,0
7378,20842,12700,-320,-1125,-176,23194,5174,5056,55,13,8,0,0,0,0,0,0,0,0,0,0,0,0
7890,20858,12420,-306,-1143,-171,23104,5184,5130,57,23,10,0,0,0,0,0,0,0,0,0,0,0,0
8212,20796,12414,-286,-1139,-153,23164,5144,5110,62,24,11,0,0,0,0,0,0,0,0,0,0,0,0
8494,20660,12462,-281,-1142,-150,23084,5126,5040,71,20,3,0,0,0,0,0,0,0,0,0,0,0,0
8834,20400,12376,-275,-1141,-165,23044,5130,4996,78,10,-4,0,0,0,0,0,0,0,0,0,0,0,0
9110,20158,12286,-236,-1142,-168,23064,5250,5104,111,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0
9574,19986,12072,-213,-1138,-169,23112,5450,5220,130,-6,3,0,0,0,0,0,0,0,0,0,0,0,0
9902,19996,12004,-180,-1121,-164,23228,5484,5152,120,-2,6,0,0,0,0,0,0,0,0,0,0,0,0
10204,20116,12136,-124,-1107,-144,23264,5484,5032,92,4,1,0,0,0,0,0,0,0,0,0,0,0,0
10434,20200,12248,-103,-1092,-134,23262,5578,5020,87,12,-4,0,0,0,0,0,0,0,0,0,0,0,0
10578,20218,12186,-88,-1085,-129,23220,5638,4972,81,23,-1,0,0,0,0,0,0,0,0,0,0,0,0
10786,20144,12134,-74,-1087,-137,23214,5646,4950,65,29,3,0,0,0,0,0,0,0,0,0,0,0,0
11248,20078,11972,-52,-1103,-133,23096,5668,5140,58,26,-1,0,0,0,0,0,0,0,0,0,0,0,0
11694,20032,11690,-46,-1085,-126,23018,5636,5018,21,16,-9,0,0,0,0,0,0,0,0,0,0,0,0
12070,20078,11680,-38,-1062,-124,23086,5550,5146,29,8,-12,0,0,0,0,0,0,0,0,0,0,0,0
12126,20360,12050,-29,-1048,-117,23188,5586,5070,63,9,-11,0,0,0,0,0,0,0,0,0,0,0,0
11828,20848,12444,-124,-1054,-144,23288,5602,5030,60,28,-5,0,0,0,0,0,0,0,0,0,0,0,0
12128,20950,12164,-252,-1111,-155,23154,5684,4980,62,53,2,0,0,0,0,0,0,0,0,0,0,0,0
12630,20516,11758,-334,-1124,-155,23032,5590,4922,47,45,-9,0,0,0,0,0,0,0,0,0,0,0,0
12882,19776,11660,-371,-1142,-203,22982,5604,5194,54,26,-14,0,0,0,0,0,0,0,0,0,0,0,0
13252,19336,11706,-272,-1152,-204,23102,5596,5168,93,13,-12,0,0,0,0,0,0,0,0,0,0,0,0
13534,19306,11504,-195,-1182,-176,23236,5768,5044,135,26,-11,0,0,0,0,0,0,0,0,0,0,0,0
